url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,300,114
/tianocore/edk2-libc,148,64
/tianocore/edk2-libc/tree/master/StdLib,93,22
/tianocore/edk2-libc/tree/master/AppPkg,88,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,81,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,80,20
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,46,8
/tianocore/edk2-libc/tree/master,36,16
/tianocore/edk2-libc/tree/master/StdLib/LibC,28,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,16,5
