url_path,views_total,views_unique
/tianocore/edk2-libc,92,49
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,38,31
/tianocore/edk2-libc/issues,23,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,19,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications,18,11
/tianocore/edk2-libc/tree/master/AppPkg,17,12
/tianocore/edk2-libc/pulls,17,7
/tianocore/edk2-libc/tree/master/StdLib,12,8
/tianocore/edk2-libc/tree/master,10,9
/tianocore/edk2-libc/releases/tag/v3.6.8.2,9,7
