referrer,views_total,views_unique
Google,563,36
python.org,179,44
en.wikipedia.org,113,29
github.com,46,17
en.m.wikipedia.org,38,16
damn99.com,37,2
edk2.groups.io,33,1
Bing,13,4
bugzilla.tianocore.org,9,3
discuss.python.org,8,3
