time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-31 00:00:00+00:00,66,43,2,2
2025-06-01 00:00:00+00:00,35,34,27,12
2025-06-02 00:00:00+00:00,125,58,138,27
2025-06-03 00:00:00+00:00,110,59,236,25
2025-06-04 00:00:00+00:00,157,51,132,31
2025-06-05 00:00:00+00:00,138,98,36,16
2025-06-06 00:00:00+00:00,149,107,65,16
2025-06-07 00:00:00+00:00,38,34,18,13
2025-06-08 00:00:00+00:00,39,31,13,8
2025-06-09 00:00:00+00:00,75,37,72,13
2025-06-10 00:00:00+00:00,112,73,65,21
2025-06-11 00:00:00+00:00,64,47,93,23
2025-06-12 00:00:00+00:00,83,49,66,29
2025-06-13 00:00:00+00:00,138,107,37,16
