url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,161,94
/tianocore/edk2-libc,112,79
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,50,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications,46,18
/tianocore/edk2-libc/tree/master/AppPkg,40,18
/tianocore/edk2-libc/tree/master/StdLib,33,8
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,22,7
/tianocore/edk2-libc/tree/master/StdLib/LibC,14,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,12,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,11,5
