url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,136,94
/tianocore/edk2-libc,126,69
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,59,21
/tianocore/edk2-libc/tree/master/AppPkg,39,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications,30,13
/tianocore/edk2-libc/tree/master,25,17
/tianocore/edk2-libc/pulls,21,4
/tianocore/edk2-libc/releases/tag/v3.6.8.1,20,11
/tianocore/edk2-libc/tree/master/StdLib,20,11
/tianocore/edk2-libc/pull/17,17,4
