referrer,views_total,views_unique
Google,218,25
python.org,128,46
github.com,105,23
en.wikipedia.org,79,26
discuss.python.org,36,4
Bing,27,4
DuckDuckGo,27,2
ithelp.ithome.com.tw,18,2
cn.bing.com,11,6
chipsec.github.io,6,2
