referrer,views_total,views_unique
Google,195,19
en.wikipedia.org,144,30
github.com,123,21
Bing,95,8
python.org,91,29
edk2.groups.io,63,4
cn.bing.com,59,11
en.m.wikipedia.org,35,14
statics.teams.cdn.office.net,8,2
tianocore.org,5,2
