referrer,views_total,views_unique
python.org,151,56
github.com,56,19
Google,55,15
discuss.python.org,24,5
wiki.ith.intel.com,18,4
Bing,13,3
docs.intel.com,12,1
uefi.org,9,1
tianocore.org,8,2
Baidu,7,1
