referrer,views_total,views_unique
github.com,105,26
python.org,102,62
Google,40,14
en.wikipedia.org,21,17
wiki.ith.intel.com,21,2
chipsec.github.io,19,6
Bing,18,3
cn.bing.com,15,5
yandex.ru,14,1
link.csdn.net,9,3
