referrer,views_total,views_unique
github.com,137,38
Google,40,16
python.org,27,19
chipsec.github.io,6,4
pedro.microchip.com,3,1
Bing,2,1
DuckDuckGo,1,1
discuss.python.org,1,1
engage.cloud.microsoft,1,1
