time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-08 00:00:00+00:00,60,13,160,26
2023-06-09 00:00:00+00:00,59,15,43,16
2023-06-10 00:00:00+00:00,15,6,37,13
2023-06-11 00:00:00+00:00,10,9,34,13
2023-06-12 00:00:00+00:00,41,17,224,22
2023-06-13 00:00:00+00:00,39,16,52,21
2023-06-14 00:00:00+00:00,50,19,61,15
2023-06-15 00:00:00+00:00,74,14,57,22
2023-06-16 00:00:00+00:00,46,15,47,17
2023-06-17 00:00:00+00:00,13,7,75,12
2023-06-18 00:00:00+00:00,8,7,71,15
2023-06-19 00:00:00+00:00,69,18,39,17
2023-06-20 00:00:00+00:00,48,19,80,18
2023-06-21 00:00:00+00:00,39,14,62,15
