url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,186,85
/tianocore/edk2-libc,100,64
/tianocore/edk2-libc/tree/master/StdLib,75,17
/tianocore/edk2-libc/tree/master/AppPkg,69,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,65,22
/tianocore/edk2-libc/blob/master/StdLib/LibC/CRT/Ia32/udivdi3.S,34,2
/tianocore/edk2-libc/tree/master,31,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,28,9
/tianocore/edk2-libc/tree/master/StdLib/LibC,21,6
/tianocore/edk2-libc/blob/master/Readme.md,18,6
