url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,199,89
/tianocore/edk2-libc,136,78
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,67,15
/tianocore/edk2-libc/tree/master/StdLib,56,17
/tianocore/edk2-libc/tree/master/AppPkg,55,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,31,10
/tianocore/edk2-libc/tree/master,27,16
/tianocore/edk2-libc/pulls,19,5
/tianocore/edk2-libc/tree/master/StdLib/LibC,19,5
/tianocore/edk2-libc/blob/master/AppPkg/ReadMe.txt,18,7
