referrer,views_total,views_unique
github.com,139,18
python.org,114,47
Google,81,23
en.wikipedia.org,59,27
Bing,23,3
discuss.python.org,10,3
en.m.wikipedia.org,8,6
cn.bing.com,8,5
presearch.com,6,1
link.csdn.net,5,4
