referrer,views_total,views_unique
python.org,122,52
github.com,116,22
Google,89,23
en.wikipedia.org,45,14
tianocore.org,15,2
uefi.org,12,1
cn.bing.com,8,3
en.m.wikipedia.org,7,6
chipsec.github.io,6,4
discuss.python.org,4,2
