referrer,views_total,views_unique
Google,226,17
python.org,224,47
github.com,76,11
en.wikipedia.org,59,22
cn.bing.com,49,1
Bing,36,3
link.zhihu.com,32,1
yandex.ru,26,1
note.youdao.com,25,1
en.m.wikipedia.org,22,7
