referrer,views_total,views_unique
Google,123,23
python.org,115,48
github.com,101,26
DuckDuckGo,27,4
discuss.python.org,26,3
en.wikipedia.org,22,17
Bing,17,2
en.m.wikipedia.org,7,6
ithelp.ithome.com.tw,7,2
wiki.cisco.com,6,1
