url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,166,123
/tianocore/edk2-libc,130,99
/tianocore/edk2-libc/releases/tag/v3.6.8.1,46,22
/tianocore/edk2-libc/tree/master,41,22
/tianocore/edk2-libc/tree/master/AppPkg,39,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,31,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,26,19
/tianocore/edk2-libc/tree/master/StdLib,13,10
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Hello/Hello.c,10,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,9,7
