time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-29 00:00:00+00:00,84,50,163,25
2024-04-30 00:00:00+00:00,81,47,229,18
2024-05-01 00:00:00+00:00,59,52,64,13
2024-05-02 00:00:00+00:00,87,55,120,15
2024-05-03 00:00:00+00:00,149,88,180,19
2024-05-04 00:00:00+00:00,49,43,29,11
2024-05-05 00:00:00+00:00,44,42,62,9
2024-05-06 00:00:00+00:00,128,80,102,17
2024-05-07 00:00:00+00:00,117,82,70,16
2024-05-08 00:00:00+00:00,108,52,110,23
2024-05-09 00:00:00+00:00,86,61,151,25
2024-05-10 00:00:00+00:00,69,56,226,25
2024-05-11 00:00:00+00:00,49,43,54,13
2024-05-12 00:00:00+00:00,38,37,81,13
