url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,164,98
/tianocore/edk2-libc,113,76
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,90,24
/tianocore/edk2-libc/tree/master/AppPkg,74,31
/tianocore/edk2-libc/tree/master/AppPkg/Applications,57,26
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,32,7
/tianocore/edk2-libc/tree/master/StdLib,28,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,15,11
/tianocore/edk2-libc/tree/master/StdLib/LibC,14,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Modules,14,2
