referrer,views_total,views_unique
Google,280,19
python.org,211,34
discuss.python.org,196,3
github.com,117,26
cn.bing.com,113,2
en.wikipedia.org,92,24
Bing,40,6
chipsec.github.io,38,4
en.m.wikipedia.org,25,11
yandex.ru,9,1
