referrer,views_total,views_unique
python.org,195,45
github.com,128,25
Google,115,26
yandex.ru,53,1
en.wikipedia.org,40,24
chipsec.github.io,24,4
en.m.wikipedia.org,20,11
Bing,11,4
damn99.com,8,2
tianocore.org,7,2
