url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,277,111
/tianocore/edk2-libc,111,67
/tianocore/edk2-libc/tree/master/AppPkg,93,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications,93,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,79,21
/tianocore/edk2-libc/tree/master/StdLib,63,20
/tianocore/edk2-libc/tree/master,36,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Hello,20,6
/tianocore/edk2-libc/tree/master/StdLib/LibC,20,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,19,7
