referrer,views_total,views_unique
python.org,112,59
Google,104,24
github.com,57,26
en.wikipedia.org,32,18
Bing,32,4
edk2.groups.io,26,1
cn.bing.com,19,5
discuss.python.org,16,5
chipsec.github.io,8,6
en.m.wikipedia.org,7,7
