referrer,views_total,views_unique
Google,119,14
github.com,97,32
python.org,49,20
Bing,12,6
engage.cloud.microsoft,8,1
ithelp.ithome.com.tw,6,3
chipsec.github.io,5,3
teams.public.onecdn.static.microsoft,5,3
rndwiki-pro.its.hpecorp.net,3,1
discuss.python.org,2,1
