referrer,views_total,views_unique
python.org,165,45
github.com,146,22
Google,142,19
en.wikipedia.org,107,24
discuss.python.org,56,8
Bing,30,5
en.m.wikipedia.org,19,9
lab-z.com,11,3
tianocore.org,9,1
yiiyee.cn,8,1
