referrer,views_total,views_unique
github.com,101,28
python.org,50,23
Google,42,15
Bing,22,4
teams.public.onecdn.static.microsoft,13,1
link.zhihu.com,3,1
chipsec.github.io,1,1
kagi.com,1,1
link.csdn.net,1,1
s1monsays.com,1,1
