url_path,views_total,views_unique
/tianocore/edk2-libc,91,63
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,59,52
/tianocore/edk2-libc/tree/master/AppPkg,29,18
/tianocore/edk2-libc/tree/master,24,13
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/LICENSE,21,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications,17,12
/tianocore/edk2-libc/issues/94,14,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,14,2
/tianocore/edk2-libc/tree/master/StdLib,12,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,11,7
