referrer,views_total,views_unique
Google,106,21
python.org,95,32
chipsec.github.io,78,8
github.com,57,16
Bing,5,5
DuckDuckGo,2,2
en.wikipedia.org,2,2
link.csdn.net,2,1
bitbucket.org,1,1
github.hpe.com,1,1
