referrer,views_total,views_unique
python.org,109,51
github.com,78,31
Google,63,21
en.wikipedia.org,34,19
damn99.com,21,8
chipsec.github.io,11,6
en.m.wikipedia.org,10,8
cn.bing.com,10,4
DuckDuckGo,6,1
edc.intel.com,5,1
