url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,238,101
/tianocore/edk2-libc,127,67
/tianocore/edk2-libc/tree/master/AppPkg/Applications,116,21
/tianocore/edk2-libc/tree/master/AppPkg,115,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,76,22
/tianocore/edk2-libc/tree/master/StdLib,60,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,34,4
/tianocore/edk2-libc/tree/master,28,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Sockets,28,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,20,7
