referrer,views_total,views_unique
github.com,84,36
Google,27,9
python.org,24,13
chipsec.github.io,22,5
uefi.org,12,1
jira.devtools.intel.com,9,1
s1monsays.com,6,2
Bing,2,2
chat.qwen.ai,2,1
com.linkedin.android,1,1
