url_path,views_total,views_unique
/tianocore/edk2-libc,104,67
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,68,52
/tianocore/edk2-libc/tree/master/StdLib,28,12
/tianocore/edk2-libc/tree/master,27,13
/tianocore/edk2-libc/tree/master/AppPkg,23,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications,18,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,17,9
/tianocore/edk2-libc/tree/master/StdLib/LibC,14,8
/tianocore/edk2-libc/releases/tag/v3.6.8.1,9,7
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,7,3
