url_path,views_total,views_unique
/tianocore/edk2-libc,116,69
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,87,78
/tianocore/edk2-libc/tree/master/StdLib,46,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,28,19
/tianocore/edk2-libc/tree/master/AppPkg,27,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications,25,11
/tianocore/edk2-libc/actions/workflows/build-python-uefi-vs2022.yaml,20,7
/tianocore/edk2-libc/tree/master,18,11
/tianocore/edk2-libc/releases/tag/v3.6.8.1,17,11
/tianocore/edk2-libc/tree/master/StdLib/LibC,13,7
