referrer,views_total,views_unique
python.org,135,51
Google,117,22
github.com,113,32
Bing,32,1
en.wikipedia.org,31,21
s1monsays.com,25,5
ithelp.ithome.com.tw,13,5
en.m.wikipedia.org,8,5
DuckDuckGo,7,1
discuss.python.org,6,1
