referrer,views_total,views_unique
python.org,218,44
Google,207,18
github.com,83,17
en.wikipedia.org,68,24
cn.bing.com,49,1
Bing,36,3
link.zhihu.com,32,1
note.youdao.com,25,1
en.m.wikipedia.org,22,7
statics.teams.cdn.office.net,18,4
