url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,306,110
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,163,27
/tianocore/edk2-libc,133,79
/tianocore/edk2-libc/tree/master/AppPkg,114,26
/tianocore/edk2-libc/tree/master/AppPkg/Applications,83,19
/tianocore/edk2-libc/tree/master/StdLib,76,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,57,15
/tianocore/edk2-libc/tree/master,46,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,31,3
/tianocore/edk2-libc/tree/master/StdLib/LibC,26,7
