referrer,views_total,views_unique
github.com,153,47
Google,101,21
python.org,92,51
Bing,38,10
en.wikipedia.org,21,15
statics.teams.cdn.office.net,14,4
edk2.groups.io,12,1
cn.bing.com,9,4
DuckDuckGo,9,2
en.m.wikipedia.org,8,8
