referrer,views_total,views_unique
Google,346,26
python.org,325,48
cn.bing.com,113,2
discuss.python.org,108,3
en.wikipedia.org,86,21
github.com,83,27
Bing,41,7
wiki.ith.intel.com,38,1
chipsec.github.io,34,2
ithelp.ithome.com.tw,21,1
