referrer,views_total,views_unique
Google,154,22
python.org,148,43
github.com,147,21
en.wikipedia.org,113,29
discuss.python.org,52,6
Bing,30,5
en.m.wikipedia.org,15,7
lab-z.com,9,3
tianocore.org,9,1
yiiyee.cn,8,1
