referrer,views_total,views_unique
github.com,172,15
python.org,151,47
Google,112,17
xiaomi.f.mioffice.cn,107,1
en.wikipedia.org,61,23
chipsec.github.io,30,4
en.m.wikipedia.org,21,8
discuss.python.org,15,1
cn.bing.com,11,2
Bing,4,1
