referrer,views_total,views_unique
python.org,107,41
Google,105,20
github.com,76,22
Bing,29,4
cn.bing.com,24,4
wiki.osdev.org,17,1
wiki.ith.intel.com,10,2
tianocore.org,8,1
discuss.python.org,4,2
yandex.ru,4,1
