url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,247,95
/tianocore/edk2-libc,197,81
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,120,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,116,24
/tianocore/edk2-libc/tree/master/AppPkg,112,26
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,55,4
/tianocore/edk2-libc/tree/master/StdLib,52,16
/tianocore/edk2-libc/tree/master,40,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Hello,29,8
/tianocore/edk2-libc/tree/master/StdLib/LibC,28,5
