referrer,views_total,views_unique
python.org,205,49
Google,92,26
github.com,56,22
en.wikipedia.org,30,17
chipsec.github.io,18,5
discuss.python.org,13,3
Bing,12,5
en.m.wikipedia.org,10,10
cn.bing.com,8,1
ithelp.ithome.com.tw,7,2
