referrer,views_total,views_unique
Google,442,33
python.org,189,35
github.com,140,25
en.wikipedia.org,84,30
discuss.python.org,33,7
en.m.wikipedia.org,24,10
Bing,19,3
edk2.groups.io,12,1
tianocore.org,9,1
bugzilla.tianocore.org,7,2
