url_path,views_total,views_unique
/tianocore/edk2-libc,149,92
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,106,88
/tianocore/edk2-libc/releases/tag/v3.6.8.1,27,12
/tianocore/edk2-libc/pulls,25,7
/tianocore/edk2-libc/releases,23,9
/tianocore/edk2-libc/pull/21,20,6
/tianocore/edk2-libc/tree/master/AppPkg,17,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,16,15
/tianocore/edk2-libc/tree/master,16,14
/tianocore/edk2-libc/issues,15,5
