referrer,views_total,views_unique
python.org,111,52
github.com,85,35
Google,61,20
en.wikipedia.org,35,20
damn99.com,21,8
en.m.wikipedia.org,12,10
cn.bing.com,10,4
chipsec.github.io,9,5
DuckDuckGo,6,1
edc.intel.com,5,1
