referrer,views_total,views_unique
python.org,111,57
Google,79,20
github.com,77,25
en.wikipedia.org,32,18
Bing,32,4
cn.bing.com,17,5
discuss.python.org,15,4
chipsec.github.io,9,7
Baidu,8,2
yandex.ru,6,2
