referrer,views_total,views_unique
Google,235,21
discuss.python.org,194,2
github.com,116,22
cn.bing.com,115,4
en.wikipedia.org,88,26
en.m.wikipedia.org,59,11
python.org,24,9
red-arrows.cn,16,1
Bing,14,5
chipsec.github.io,10,4
