referrer,views_total,views_unique
Google,221,19
python.org,196,44
en.wikipedia.org,125,30
github.com,87,19
cn.bing.com,69,6
en.m.wikipedia.org,55,8
Baidu,55,2
Bing,32,5
discuss.python.org,8,2
link.csdn.net,4,2
