referrer,views_total,views_unique
Google,346,28
python.org,159,42
en.wikipedia.org,78,29
github.com,26,14
damn99.com,24,1
en.m.wikipedia.org,23,10
Bing,12,4
docs.cirrus.com,11,1
discuss.python.org,8,3
lab-z.com,8,1
