referrer,views_total,views_unique
github.com,139,18
python.org,114,45
Google,91,25
en.wikipedia.org,54,25
Bing,22,2
discuss.python.org,13,4
en.m.wikipedia.org,8,6
cn.bing.com,7,4
presearch.com,6,1
link.csdn.net,5,4
