referrer,views_total,views_unique
github.com,207,34
Google,176,22
python.org,113,38
damn99.com,79,2
en.wikipedia.org,56,23
chipsec.github.io,28,4
en.m.wikipedia.org,16,8
discuss.python.org,16,2
Bing,14,3
tianocore.org,12,1
