url_path,views_total,views_unique
/tianocore/edk2-libc,91,70
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,54,37
/tianocore/edk2-libc/tree/master/AppPkg,22,20
/tianocore/edk2-libc/tree/master/StdLib,17,14
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,14,11
/tianocore/edk2-libc/tree/master,12,9
/tianocore/edk2-libc/tree/master/AppPkg/Applications,10,10
/tianocore/edk2-libc/issues/94,10,6
/tianocore/edk2-libc/releases,6,4
/tianocore/edk2-libc/blob/master/Readme.md,6,3
