referrer,views_total,views_unique
Google,231,24
github.com,120,25
python.org,111,37
cn.bing.com,72,3
en.wikipedia.org,69,21
uefi.org,44,2
discuss.python.org,36,2
ithelp.ithome.com.tw,24,3
en.m.wikipedia.org,16,8
jira.ad.3l.ru,9,1
