time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-20 00:00:00+00:00,86,46,101,22
2024-06-21 00:00:00+00:00,45,27,86,26
2024-06-22 00:00:00+00:00,15,13,22,6
2024-06-23 00:00:00+00:00,9,9,35,12
2024-06-24 00:00:00+00:00,15,8,107,20
2024-06-25 00:00:00+00:00,21,11,67,18
2024-06-26 00:00:00+00:00,21,14,50,19
2024-06-27 00:00:00+00:00,12,8,203,27
2024-06-28 00:00:00+00:00,16,12,78,27
2024-06-29 00:00:00+00:00,11,8,27,11
2024-06-30 00:00:00+00:00,4,4,26,9
2024-07-01 00:00:00+00:00,24,12,299,26
2024-07-02 00:00:00+00:00,17,11,290,31
2024-07-03 00:00:00+00:00,16,13,166,28
