referrer,views_total,views_unique
github.com,181,32
Google,90,12
kagi.com,47,1
python.org,37,26
chipsec.github.io,21,5
tianocore.org,7,1
Bing,3,2
pedro.microchip.com,3,1
discuss.python.org,2,2
duck.ai,2,1
