time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,22,12,23,16
2024-09-21 00:00:00+00:00,7,6,122,8
2024-09-22 00:00:00+00:00,6,5,34,8
2024-09-23 00:00:00+00:00,19,12,104,20
2024-09-24 00:00:00+00:00,17,10,134,19
2024-09-25 00:00:00+00:00,17,12,73,20
2024-09-26 00:00:00+00:00,23,11,121,20
2024-09-27 00:00:00+00:00,13,11,97,25
2024-09-28 00:00:00+00:00,5,4,15,11
2024-09-29 00:00:00+00:00,10,3,46,12
2024-09-30 00:00:00+00:00,16,11,59,24
2024-10-01 00:00:00+00:00,13,9,34,9
2024-10-02 00:00:00+00:00,6,6,116,20
2024-10-03 00:00:00+00:00,27,13,77,16
