referrer,views_total,views_unique
Google,213,24
python.org,147,40
uefi.org,104,3
cn.bing.com,81,4
en.wikipedia.org,62,24
github.com,45,12
Bing,34,4
discuss.python.org,34,1
yandex.ru,26,5
en.m.wikipedia.org,13,7
