referrer,views_total,views_unique
Google,234,29
python.org,135,40
Bing,110,3
github.com,93,30
en.wikipedia.org,75,27
cn.bing.com,17,4
chipsec.github.io,14,4
discuss.python.org,10,2
statics.teams.cdn.office.net,9,1
edk2.groups.io,7,3
