referrer,views_total,views_unique
Google,246,24
python.org,159,37
en.wikipedia.org,152,31
github.com,149,22
Bing,87,8
edk2.groups.io,59,3
cn.bing.com,45,9
en.m.wikipedia.org,42,17
tianocore.org,34,1
doomworld.com,18,1
