url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,231,96
/tianocore/edk2-libc,206,94
/tianocore/edk2-libc/tree/master/AppPkg,120,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications,103,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,91,18
/tianocore/edk2-libc/tree/master/StdLib,78,19
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,61,6
/tianocore/edk2-libc/tree/master,45,19
/tianocore/edk2-libc/tree/master/StdLib/LibC,36,8
/tianocore/edk2-libc/releases/tag/v3.6.8.1,31,12
