referrer,views_total,views_unique
python.org,84,51
github.com,80,38
Google,71,19
Bing,37,10
en.wikipedia.org,12,10
edk2.groups.io,12,1
en.m.wikipedia.org,11,11
damn99.com,10,3
cn.bing.com,9,4
DuckDuckGo,9,2
